x	y
586305	3371
586816	3882
586817	3370
587328	3881
587329	3369
587840	3880
587841	3368
588352	3879
588353	3367
588864	3878
588865	3366
589376	3877
589377	3365
589888	3876
589889	3364
590400	3875
590401	3363
590912	3874
590913	3362
591424	3873
591425	3361
591936	3872
591937	3360
592448	3871
592449	3359
592960	3870
592961	3358
593472	3869
593473	3357
593984	3868
593985	3356
594496	3867
594497	3355
595008	3866
595009	3354
595520	3865
595521	3353
596032	3864
596033	3352
596544	3863
596545	3351
597056	3862
597057	3350
597568	3861
597569	3349
598080	3860
598081	3348
598592	3859
598593	3347
599104	3858
599105	3346
599616	3857
599617	3345
600128	3856
600129	3344
600640	3855
600641	3343
601152	3854
601153	3342
601664	3853
601665	3341
602176	3852
602177	3340
602688	3851
602689	3339
603200	3850
603201	3338
603712	3849
603713	3337
604224	3848
604225	3336
604736	3847
604737	3335
605248	3846
605249	3334
605760	3845
605761	3333
606272	3844
606273	3332
606784	3843
606785	3331
607296	3842
607297	3330
607808	3841
607809	3329
608320	3840
608321	3328
608832	3839
608833	3327
609344	3838
609345	3326
609856	3837
609857	3325
610368	3836
610369	3324
610880	3835
610881	3323
611392	3834
611393	3322
611904	3833
611905	3321
612416	3832
612417	3320
612928	3831
612929	3319
613440	3830
613441	3318
613952	3829
613953	3317
614464	3828
614465	3316
614976	3827
614977	3315
615488	3826
615489	3314
616000	3825
616001	3313
616512	3824
616513	3312
617024	3823
617025	3311
617536	3822
617537	3310
618048	3821
618049	3309
618560	3820
618561	3308
619072	3819
619073	3307
619584	3818
619585	3306
620096	3817
620097	3305
620608	3816
620609	3304
621120	3815
621121	3303
621632	3814
621633	3302
622144	3813
622145	3301
622656	3812
622657	3300
623168	3811
623169	3299
623680	3810
623681	3298
624192	3809
624193	3297
624704	3808
624705	3296
625216	3807
625217	3295
625728	3806
625729	3294
626240	3805
626241	3293
626752	3804
626753	3292
627264	3803
627265	3291
627776	3802
627777	3290
628288	3801
628289	3289
628800	3800
628801	3288
629312	3799
629313	3287
629824	3798
629825	3286
630336	3797
630337	3285
630848	3796
630849	3284
631360	3795
631361	3283
631872	3794
631873	3282
632384	3793
632385	3281
632896	3792
632897	3280
633408	3791
633409	3279
633920	3790
633921	3278
634432	3789
634433	3277
634944	3788
634945	3276
635456	3787
635457	3275
