x	y
892119	1957
892120	1492
892583	1955
892584	1491
893046	1953
893047	1490
893508	1951
893509	1489
893969	1949
893970	1488
894429	1947
894430	1487
894888	1945
894889	1486
895346	1943
895347	1485
895803	1941
895804	1484
896259	1939
896260	1483
896714	1937
896715	1482
897168	1935
897169	1481
897621	1933
897622	1480
898073	1931
898074	1479
898524	1929
898525	1478
898974	1927
898975	1477
899423	1925
899424	1476
899871	1923
899872	1475
900318	1921
900319	1474
900764	1919
900765	1473
901209	1917
901210	1472
901653	1915
901654	1471
902096	1913
902097	1470
902538	1911
902539	1469
902979	1909
902980	1468
903419	1907
903420	1467
903858	1905
903859	1466
904296	1903
904297	1465
904733	1901
904734	1464
905169	1899
905170	1463
905604	1897
905605	1462
906038	1895
906039	1461
906471	1893
906472	1460
906903	1891
906904	1459
907334	1889
907335	1458
907764	1887
907765	1457
908193	1885
908194	1456
908621	1883
908622	1455
909048	1881
909049	1454
909474	1879
909475	1453
909899	1877
909900	1452
910323	1875
910324	1451
910746	1873
910747	1450
911168	1871
911169	1449
911589	1869
911590	1448
912009	1867
912010	1447
912428	1865
912429	1446
912846	1863
912847	1445
913263	1861
913264	1444
913679	1859
913680	1443
914094	1857
914095	1442
914508	1855
914509	1441
914921	1853
914922	1440
915333	1851
915334	1439
915744	1849
915745	1438
916154	1847
916155	1437
916563	1845
916564	1436
916971	1843
916972	1435
917378	1841
917379	1434
917784	1839
917785	1433
918189	1837
918190	1432
918593	1835
918594	1431
918996	1833
918997	1430
919398	1831
919399	1429
919799	1829
919800	1428
920199	1827
920200	1427
920598	1825
920599	1426
920996	1823
920997	1425
921393	1821
921394	1424
921789	1819
921790	1423
922184	1817
922185	1422
922578	1815
922579	1421
922971	1813
922972	1420
923363	1811
923364	1419
923754	1809
923755	1418
924144	1807
924145	1417
924533	1805
924534	1416
924921	1803
924922	1415
925308	1801
925309	1414
925694	1799
925695	1413
926079	1797
926080	1412
926463	1795
926464	1411
926846	1793
926847	1410
927228	1791
927229	1409
927609	1789
927610	1408
927989	1787
927990	1407
928368	1785
928369	1406
928746	1783
928747	1405
929123	1781
929124	1404
929499	1779
929500	1403
929874	1777
929875	1402
930248	1775
930249	1401
930621	1773
930622	1400
930993	1771
930994	1399
931364	1769
931365	1398
931734	1767
931735	1397
932103	1765
932104	1396
932471	1763
932472	1395
932838	1761
932839	1394
933204	1759
933205	1393
933569	1757
933570	1392
933933	1755
933934	1391
934296	1753
934297	1390
934658	1751
934659	1389
935019	1749
935020	1388
935379	1747
935380	1387
935738	1745
935739	1386
936096	1743
936097	1385
936453	1741
936454	1384
936809	1739
936810	1383
937164	1737
937165	1382
937518	1735
937519	1381
937871	1733
937872	1380
938223	1731
938224	1379
938574	1729
938575	1378
938924	1727
938925	1377
939273	1725
939274	1376
939621	1723
939622	1375
939968	1721
939969	1374
940314	1719
940315	1373
940659	1717
940660	1372
941003	1715
941004	1371
941346	1713
941347	1370
941688	1711
941689	1369
942029	1709
942030	1368
942369	1707
942370	1367
942708	1705
942709	1366
943046	1703
943047	1365
943383	1701
943384	1364
943719	1699
943720	1363
944054	1697
944055	1362
944388	1695
944389	1361
944721	1693
944722	1360
945053	1691
945054	1359
945384	1689
945385	1358
945714	1687
945715	1357
946043	1685
946044	1356
946371	1683
946372	1355
946698	1681
946699	1354
947024	1679
947025	1353
947349	1677
947350	1352
947673	1675
947674	1351
947996	1673
947997	1350
948318	1671
948319	1349
948639	1669
948640	1348
948959	1667
948960	1347
949278	1665
949279	1346
949596	1663
949597	1345
949913	1661
949914	1344
950229	1659
950230	1343
950544	1657
950545	1342
950858	1655
950859	1341
951171	1653
951172	1340
951483	1651
951484	1339
951794	1649
951795	1338
952104	1647
952105	1337
952413	1645
952414	1336
952721	1643
952722	1335
953028	1641
953029	1334
953334	1639
953335	1333
953639	1637
953640	1332
953943	1635
953944	1331
954246	1633
954247	1330
954548	1631
954549	1329
954849	1629
954850	1328
955149	1627
955150	1327
955448	1625
955449	1326
955746	1623
955747	1325
956043	1621
956044	1324
956339	1619
956340	1323
956634	1617
