x	y
208335	1671
208336	2317
208981	1672
208982	2319
209628	1673
209629	2321
210276	1674
210277	2323
210925	1675
210926	2325
211575	1676
211576	2327
212226	1677
212227	2329
212878	1678
212879	2331
213531	1679
213532	2333
214185	1680
214186	2335
214840	1681
214841	2337
215496	1682
215497	2339
216153	1683
216154	2341
216811	1684
216812	2343
217470	1685
217471	2345
218130	1686
218131	2347
218791	1687
218792	2349
219453	1688
219454	2351
220116	1689
220117	2353
220780	1690
220781	2355
221445	1691
221446	2357
222111	1692
222112	2359
222778	1693
222779	2361
223446	1694
223447	2363
224115	1695
224116	2365
224785	1696
224786	2367
225456	1697
225457	2369
226128	1698
226129	2371
226801	1699
226802	2373
227475	1700
227476	2375
228150	1701
228151	2377
228826	1702
228827	2379
229503	1703
229504	2381
230181	1704
230182	2383
230860	1705
230861	2385
231540	1706
231541	2387
232221	1707
232222	2389
232903	1708
232904	2391
233586	1709
233587	2393
234270	1710
234271	2395
234955	1711
234956	2397
235641	1712
235642	2399
236328	1713
236329	2401
237016	1714
237017	2403
237705	1715
237706	2405
238395	1716
238396	2407
239086	1717
239087	2409
239778	1718
239779	2411
240471	1719
240472	2413
241165	1720
241166	2415
241860	1721
241861	2417
242556	1722
242557	2419
243253	1723
243254	2421
243951	1724
243952	2423
244650	1725
244651	2425
245350	1726
245351	2427
246051	1727
246052	2429
246753	1728
246754	2431
247456	1729
247457	2433
248160	1730
248161	2435
248865	1731
248866	2437
249571	1732
249572	2439
250278	1733
250279	2441
250986	1734
250987	2443
251695	1735
251696	2445
252405	1736
252406	2447
253116	1737
253117	2449
253828	1738
253829	2451
254541	1739
254542	2453
255255	1740
255256	2455
255970	1741
255971	2457
256686	1742
256687	2459
257403	1743
257404	2461
258121	1744
258122	2463
258840	1745
258841	2465
259560	1746
259561	2467
260281	1747
260282	2469
261003	1748
261004	2471
261726	1749
261727	2473
262450	1750
262451	2475
263175	1751
263176	2477
263901	1752
263902	2479
264628	1753
264629	2481
265356	1754
265357	2483
266085	1755
266086	2485
266815	1756
266816	2487
267546	1757
267547	2489
268278	1758
268279	2491
269011	1759
269012	2493
269745	1760
269746	2495
270480	1761
270481	2497
271216	1762
271217	2499
271953	1763
271954	2501
272691	1764
272692	2503
273430	1765
273431	2505
274170	1766
274171	2507
274911	1767
274912	2509
275653	1768
275654	2511
276396	1769
276397	2513
277140	1770
277141	2515
277885	1771
277886	2517
278631	1772
278632	2519
279378	1773
279379	2521
280126	1774
280127	2523
280875	1775
280876	2525
281625	1776
281626	2527
282376	1777
282377	2529
283128	1778
283129	2531
283881	1779
283882	2533
284635	1780
284636	2535
285390	1781
285391	2537
286146	1782
286147	2539
286903	1783
286904	2541
287661	1784
287662	2543
288420	1785
288421	2545
289180	1786
289181	2547
289941	1787
289942	2549
290703	1788
290704	2551
291466	1789
291467	2553
292230	1790
292231	2555
292995	1791
292996	2557
293761	1792
293762	2559
294528	1793
294529	2561
295296	1794
295297	2563
296065	1795
296066	2565
296835	1796
296836	2567
297606	1797
297607	2569
298378	1798
298379	2571
299151	1799
299152	2573
299925	1800
299926	2575
300700	1801
300701	2577
301476	1802
301477	2579
302253	1803
302254	2581
303031	1804
303032	2583
303810	1805
303811	2585
304590	1806
304591	2587
305371	1807
305372	2589
306153	1808
306154	2591
306936	1809
306937	2593
307720	1810
307721	2595
308505	1811
308506	2597
309291	1812
309292	2599
310078	1813
310079	2601
310866	1814
310867	2603
311655	1815
311656	2605
312445	1816
312446	2607
313236	1817
313237	2609
314028	1818
314029	2611
314821	1819
314822	2613
315615	1820
315616	2615
316410	1821
316411	2617
317206	1822
317207	2619
318003	1823
318004	2621
318801	1824
318802	2623
319600	1825
319601	2625
320400	1826
320401	2627
321201	1827
321202	2629
322003	1828
322004	2631
322806	1829
322807	2633
323610	1830
323611	2635
324415	1831
324416	2637
325221	1832
325222	2639
326028	1833
326029	2641
326836	1834
326837	2643
327645	1835
327646	2645
328455	1836
328456	2647
329266	1837
329267	2649
330078	1838
330079	2651
330891	1839
330892	2653
331705	1840
331706	2655
332520	1841
332521	2657
333336	1842
333337	2659
334153	1843
334154	2661
334971	1844
334972	2663
335790	1845
335791	2665
336610	1846
336611	2667
337431	1847
337432	2669
338253	1848
338254	2671
339076	1849
339077	2673
339900	1850
339901	2675
340725	1851
340726	2677
341551	1852
341552	2679
342378	1853
342379	2681
343206	1854
343207	2683
344035	1855
344036	2685
344865	1856
344866	2687
345696	1857
345697	2689
346528	1858
346529	2691
347361	1859
347362	2693
348195	1860
348196	2695
349030	1861
349031	2697
349866	1862
349867	2699
350703	1863
350704	2701
351541	1864
351542	2703
352380	1865
352381	2705
353220	1866
353221	2707
354061	1867
354062	2709
354903	1868
354904	2711
355746	1869
355747	2713
356590	1870
356591	2715
357435	1871
357436	2717
358281	1872
358282	2719
359128	1873
359129	2721
359976	1874
359977	2723
360825	1875
360826	2725
361675	1876
361676	2727
362526	1877
362527	2729
363378	1878
363379	2731
364231	1879
364232	2733
365085	1880
365086	2735
365940	1881
365941	2737
366796	1882
366797	2739
367653	1883
367654	2741
368511	1884
368512	2743
369370	1885
369371	2745
370230	1886
370231	2747
371091	1887
371092	2749
371953	1888
371954	2751
372816	1889
372817	2753
373680	1890
373681	2755
374545	1891
374546	2757
375411	1892
375412	2759
376278	1893
376279	2761
377146	1894
377147	2763
378015	1895
378016	2765
378885	1896
378886	2767
379756	1897
379757	2769
380628	1898
380629	2771
381501	1899
381502	2773
382375	1900
382376	2775
383250	1901
383251	2777
384126	1902
384127	2779
385003	1903
385004	2781
385881	1904
385882	2783
386760	1905
386761	2785
387640	1906
387641	2787
388521	1907
388522	2789
389403	1908
389404	2791
390286	1909
390287	2793
391170	1910
391171	2795
392055	1911
392056	2797
392941	1912
392942	2799
393828	1913
393829	2801
394716	1914
394717	2803
395605	1915
395606	2805
396495	1916
396496	2807
397386	1917
397387	2809
398278	1918
398279	2811
399171	1919
399172	2813
400065	1920
400066	2815
400960	1921
400961	2817
401856	1922
401857	2819
402753	1923
402754	2821
403651	1924
403652	2823
404550	1925
404551	2825
405450	1926
405451	2827
406351	1927
406352	2829
407253	1928
407254	2831
408156	1929
408157	2833
409060	1930
409061	2835
409965	1931
409966	2837
410871	1932
410872	2839
411778	1933
411779	2841
412686	1934
412687	2843
413595	1935
413596	2845
414505	1936
414506	2847
415416	1937
415417	2849
416328	1938
416329	2851
417241	1939
417242	2853
418155	1940
418156	2855
419070	1941
419071	2857
419986	1942
419987	2859
420903	1943
420904	2861
421821	1944
421822	2863
422740	1945
422741	2865
423660	1946
423661	2867
424581	1947
424582	2869
425503	1948
425504	2871
426426	1949
426427	2873
427350	1950
427351	2875
428275	1951
428276	2877
429201	1952
429202	2879
430128	1953
430129	2881
431056	1954
431057	2883
431985	1955
431986	2885
432915	1956
432916	2887
433846	1957
433847	2889
434778	1958
434779	2891
435711	1959
435712	2893
436645	1960
436646	2895
437580	1961
437581	2897
438516	1962
438517	2899
439453	1963
439454	2901
440391	1964
440392	2903
441330	1965
441331	2905
442270	1966
442271	2907
443211	1967
443212	2909
444153	1968
444154	2911
445096	1969
445097	2913
446040	1970
446041	2915
446985	1971
446986	2917
447931	1972
447932	2919
448878	1973
448879	2921
449826	1974
449827	2923
450775	1975
450776	2925
451725	1976
451726	2927
452676	1977
452677	2929
453628	1978
453629	2931
454581	1979
454582	2933
455535	1980
455536	2935
456490	1981
456491	2937
457446	1982
457447	2939
458403	1983
458404	2941
459361	1984
459362	2943
460320	1985
460321	2945
461280	1986
461281	2947
462241	1987
462242	2949
463203	1988
463204	2951
464166	1989
464167	2953
465130	1990
465131	2955
466095	1991
466096	2957
467061	1992
467062	2959
468028	1993
468029	2961
468996	1994
468997	2963
469965	1995
469966	2965
470935	1996
470936	2967
471906	1997
471907	2969
472878	1998
472879	2971
473851	1999
473852	2973
474825	2000
474826	2975
475800	2001
475801	2977
476776	2002
476777	2979
477753	2003
477754	2981
478731	2004
478732	2983
479710	2005
479711	2985
480690	2006
480691	2987
481671	2007
481672	2989
482653	2008
482654	2991
483636	2009
483637	2993
484620	2010
484621	2995
485605	2011
485606	2997
486591	2012
486592	2999
487578	2013
487579	3001
488566	2014
488567	3003
489555	2015
489556	3005
490545	2016
490546	3007
491536	2017
491537	3009
492528	2018
492529	3011
493521	2019
493522	3013
494515	2020
494516	3015
495510	2021
495511	3017
496506	2022
496507	3019
497503	2023
497504	3021
498501	2024
498502	3023
499500	2025
499501	3025
500500	2026
500501	3027
501501	2027
501502	3029
502503	2028
502504	3031
503506	2029
503507	3033
504510	2030
504511	3035
505515	2031
505516	3037
506521	2032
506522	3039
507528	2033
507529	3041
508536	2034
508537	3043
509545	2035
509546	3045
510555	2036
510556	3047
511566	2037
511567	3049
512578	2038
512579	3051
513591	2039
513592	3053
514605	2040
514606	3055
515620	2041
515621	3057
516636	2042
516637	3059
517653	2043
517654	3061
518671	2044
518672	3063
519690	2045
519691	3065
520710	2046
520711	3067
521731	2047
521732	3069
522753	2048
522754	3071
523776	2049
523777	3073
524799	2051
524801	4099
525825	3075
525826	4101
526851	3076
526852	4103
527878	3077
527879	4105
528906	3078
528907	4107
529935	3079
529936	4109
530965	3080
530966	4111
531996	3081
531997	4113
533028	3082
533029	4115
534061	3083
534062	4117
535095	3084
535096	4119
536130	3085
536131	4121
537166	3086
537167	4123
538203	3087
538204	4125
539241	3088
539242	4127
540280	3089
540281	4129
541320	3090
541321	4131
542361	3091
542362	4133
543403	3092
543404	4135
544446	3093
544447	4137
545490	3094
545491	4139
546535	3095
546536	4141
547581	3096
547582	4143
548628	3097
548629	4145
549676	3098
549677	4147
550725	3099
550726	4149
551775	3100
551776	4151
552826	3101
552827	4153
553878	3102
553879	4155
554931	3103
554932	4157
555985	3104
555986	4159
557040	3105
557041	4161
558096	3106
558097	4163
559153	3107
559154	4165
560211	3108
560212	4167
561270	3109
561271	4169
562330	3110
562331	4171
563391	3111
563392	4173
564453	3112
564454	4175
565516	3113
565517	4177
566580	3114
566581	4179
567645	3115
567646	4181
568711	3116
568712	4183
569778	3117
569779	4185
570846	3118
570847	4187
571915	3119
571916	4189
572985	3120
572986	4191
574056	3121
574057	4193
575128	3122
575129	4195
576201	3123
576202	4197
577275	3124
577276	4199
578350	3125
578351	4201
579426	3126
579427	4203
580503	3127
580504	4205
581581	3128
581582	4207
582660	3129
582661	4209
583740	3130
583741	4211
584821	3131
584822	4213
585903	3132
585904	4215
586986	3133
586987	4217
588070	3134
588071	4219
589155	3135
589156	4221
590241	3136
590242	4223
591328	3137
591329	4225
592416	3138
592417	4227
593505	3139
593506	4229
594595	3140
594596	4231
595686	3141
595687	4233
596778	3142
596779	4235
597871	3143
597872	4237
598965	3144
598966	4239
600060	3145
600061	4241
601156	3146
601157	4243
602253	3147
602254	4245
603351	3148
603352	4247
604450	3149
604451	4249
605550	3150
605551	4251
606651	3151
606652	4253
607753	3152
607754	4255
608856	3153
608857	4257
609960	3154
609961	4259
611065	3155
611066	4261
612171	3156
612172	4263
613278	3157
613279	4265
614386	3158
614387	4267
615495	3159
615496	4269
616605	3160
616606	4271
617716	3161
617717	4273
618828	3162
618829	4275
619941	3163
619942	4277
621055	3164
621056	4279
622170	3165
622171	4281
623286	3166
623287	4283
624403	3167
624404	4285
625521	3168
625522	4287
626640	3169
626641	4289
627760	3170
627761	4291
628881	3171
628882	4293
630003	3172
630004	4295
631126	3173
631127	4297
632250	3174
632251	4299
633375	3175
633376	4301
634501	3176
634502	4303
635628	3177
635629	4305
636756	3178
636757	4307
637885	3179
637886	4309
639015	3180
639016	4311
640146	3181
640147	4313
641278	3182
641279	4315
642411	3183
642412	4317
643545	3184
643546	4319
644680	3185
644681	4321
645816	3186
645817	4323
646953	3187
646954	4325
648091	3188
648092	4327
649230	3189
649231	4329
650370	3190
650371	4331
651511	3191
651512	4333
652653	3192
652654	4335
653796	3193
